Start
0.0023042689236121173
2.3605144644474677e-05,0.00041748093783565594
0.00022629936318607942,1.9193352286841006e-05
0.00014483718664272524,0.0001413858703516336,0.00018821054550625317,0.00016569803802135748
0.00010992636736838768,9.407701008590404e-05,0.00013892381081028322,9.430384265063547e-05
9.023862567126018e-05,6.695223781537536e-05,0.00012867585896537788,6.977358954096853e-05
7.494483901983347e-05,4.7472652590517875e-05,0.00011933857198329478,5.190020886815423e-05
6.20115584961111e-05,3.2073931525157875e-05,0.00010936075349080311,3.6342156698026054e-05
5.302957388256135e-05,2.163751528459941e-05,0.00010215477886927963,2.5586454020636376e-05
4.6506932698667044e-05,1.4277986923662625e-05,9.657131391035129e-05,1.7938710859631904e-05
4.1760147933273385e-05,9.054690764497345e-06,9.211938979802825e-05,1.253009347236718e-05
3.8317325953599695e-05,5.32948176279642e-06,8.830683220214566e-05,8.615480212583251e-06
3.5875162999052865e-05,2.69032544218846e-06,8.497640439528852e-05,5.851883178269526e-06
3.448605057436476e-05,1.0945346613517454e-06,8.209891249128819e-05,4.065789849906978e-06
3.3673714324830536e-05,2.7166608284126537e-08,7.93714334012825e-05,2.861420785428906e-06
3.318600585477333e-05,-7.754711719414747e-07,7.6663012278958e-05,2.038582382681356e-06
3.3330713815287e-05,-1.0410184054770316e-06,7.446036275393713e-05,1.99083904051274e-06
3.3916302695156245e-05,-9.781342649433505e-07,7.225780467788213e-05,2.177219245559983e-06
3.5109266920904486e-05,-4.4927630748863023e-07,7.05520103307642e-05,3.026314460129534e-06
3.6969836989524406e-05,5.772352211653314e-07,6.975011411837026e-05,4.8530897262966805e-06
4.068982846673976e-05,3.1775500983783483e-06,7.072664848216533e-05,8.381348251653223e-06
4.8216025317821116e-05,9.056545116752426e-06,7.729586949636066e-05,1.6980124913469966e-05
7.143110580755163e-05,2.9010565570046845e-05,0.00011079222970211051,4.9845050917653524e-05
5.907200580920404e-05,1.0174913778847675e-05,7.131989147321008e-05,8.085292046310436e-06
